customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,churn,satisfaction_score,account_creation_date,last_activity_date,customer_segment,risk_tier
CUS0000183,9,Month-to-Month,No Internet,Credit Card (Automatic),38.52,355.12,0,1,1,0,0,1,0,7.4,2024-04-03,2024-12-13,New,High
CUS0000184,12,Month-to-Month,DSL,Mailed Check,64.42,751.95,0,1,1,0,0,0,1,5.6,2024-01-02,2024-12-30,New,High
CUS0000185,8,One Year,Fiber Optic,Electronic Check,96.85,798.76,1,0,0,0,0,1,0,5.6,2024-05-03,2024-12-20,New,Critical
CUS0000186,4,Two Year,No Internet,Electronic Check,38.79,156.87,0,0,0,0,1,1,0,3.7,2024-09-02,2024-12-20,New,High
CUS0000187,5,One Year,DSL,Electronic Check,79.98,384.85,0,1,1,1,1,0,1,4.6,2024-08-02,2024-12-13,New,High
CUS0000188,11,Two Year,No Internet,Mailed Check,29.94,315.21,1,0,1,0,1,0,0,4.8,2024-02-02,2024-12-18,New,Medium
CUS0000189,11,One Year,Fiber Optic,Credit Card (Automatic),111.26,1219.71,0,0,0,1,1,1,1,4.9,2024-02-02,2024-12-16,New,High
CUS0000190,11,Month-to-Month,DSL,Mailed Check,74.1,850.71,0,0,1,0,1,1,0,7.1,2024-02-02,2024-12-24,New,High
CUS0000191,11,Month-to-Month,No Internet,Mailed Check,61.11,676.55,0,1,1,1,0,1,0,8.1,2024-02-02,2024-12-15,New,High
CUS0000192,3,One Year,Fiber Optic,Electronic Check,104.26,320.88,1,0,0,0,1,0,0,7.0,2024-10-02,2024-12-05,New,Critical
CUS0000193,10,Month-to-Month,No Internet,Electronic Check,39.4,392.8,0,0,0,1,0,1,0,9.0,2024-03-03,2024-12-02,New,Critical
CUS0000194,9,Month-to-Month,No Internet,Bank Transfer (Automatic),69.34,616.83,0,1,0,0,0,1,1,3.4,2024-04-03,2025-01-01,New,High
CUS0000195,6,Month-to-Month,No Internet,Electronic Check,70.53,436.82,0,0,1,0,1,1,0,7.9,2024-07-03,2024-12-11,New,Critical
CUS0000196,11,Two Year,Fiber Optic,Electronic Check,107.55,1178.72,1,0,0,1,1,1,0,7.3,2024-02-02,2024-12-09,New,High
CUS0000197,8,Month-to-Month,Fiber Optic,Electronic Check,86.44,666.73,0,0,0,0,1,0,1,7.1,2024-05-03,2024-12-29,New,Critical
CUS0000198,6,One Year,Fiber Optic,Credit Card (Automatic),74.76,438.45,0,1,0,1,0,0,0,6.8,2024-07-03,2024-12-11,New,Medium
CUS0000199,0,Two Year,No Internet,Bank Transfer (Automatic),41.71,0.0,1,0,0,1,1,1,0,8.7,2025-01-01,2024-12-04,New,Medium
CUS0000200,0,Month-to-Month,Fiber Optic,Electronic Check,86.7,0.0,0,0,1,0,1,0,0,7.4,2025-01-01,2024-12-15,New,Critical
CUS0000201,8,Month-to-Month,DSL,Bank Transfer (Automatic),79.56,627.98,1,1,1,0,0,0,1,4.9,2024-05-03,2024-12-08,New,High
CUS0000202,10,Month-to-Month,Fiber Optic,Electronic Check,80.06,814.11,1,1,0,0,1,0,1,3.5,2024-03-03,2024-12-24,New,Critical
CUS0000203,8,One Year,Fiber Optic,Credit Card (Automatic),68.52,555.63,0,0,1,0,0,1,1,3.8,2024-05-03,2024-12-08,New,High
CUS0000204,3,One Year,Fiber Optic,Credit Card (Automatic),114.0,335.64,0,0,0,1,1,1,1,5.0,2024-10-02,2024-12-12,New,High
CUS0000205,12,Two Year,DSL,Electronic Check,82.1,971.35,0,0,1,0,0,1,0,7.2,2024-01-02,2024-12-22,New,High
CUS0000206,8,One Year,No Internet,Credit Card (Automatic),68.86,564.77,1,1,1,0,1,0,0,8.3,2024-05-03,2024-12-29,New,Medium
CUS0000207,2,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),89.86,187.29,0,0,0,0,1,0,0,9.0,2024-11-02,2024-12-23,New,Critical
CUS0000208,6,Month-to-Month,No Internet,Electronic Check,42.43,250.1,0,0,1,1,0,0,1,7.8,2024-07-03,2024-12-19,New,Critical
CUS0000209,5,One Year,DSL,Electronic Check,60.68,297.09,0,1,1,0,0,1,0,8.0,2024-08-02,2024-12-27,New,High
CUS0000210,7,Month-to-Month,DSL,Mailed Check,56.05,383.14,0,1,1,1,1,0,0,5.2,2024-06-02,2024-12-18,New,High
CUS0000211,10,Month-to-Month,DSL,Electronic Check,43.98,424.03,0,0,0,0,0,1,0,6.0,2024-03-03,2025-01-01,New,Critical
CUS0000212,8,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),102.38,808.98,0,1,1,0,0,0,0,5.8,2024-05-03,2024-12-02,New,Critical
CUS0000213,4,Month-to-Month,Fiber Optic,Credit Card (Automatic),84.01,336.58,0,0,1,1,0,0,0,4.5,2024-09-02,2024-12-09,New,Critical
CUS0000214,0,Month-to-Month,DSL,Electronic Check,87.95,0.0,0,0,0,1,1,0,0,10.0,2025-01-01,2024-12-04,New,Critical
CUS0000215,2,Month-to-Month,Fiber Optic,Electronic Check,116.48,237.41,1,0,1,0,0,0,0,4.4,2024-11-02,2024-12-09,New,Critical
CUS0000216,9,Month-to-Month,DSL,Mailed Check,64.84,557.45,0,1,1,1,0,1,1,3.5,2024-04-03,2024-12-24,New,High
CUS0000217,11,Month-to-Month,Fiber Optic,Electronic Check,92.09,1019.21,0,0,1,1,0,1,0,6.2,2024-02-02,2024-12-16,New,Critical
CUS0000218,7,One Year,DSL,Credit Card (Automatic),58.86,401.93,0,0,0,1,1,1,1,6.8,2024-06-02,2024-12-08,New,High
CUS0000219,10,Two Year,Fiber Optic,Credit Card (Automatic),97.62,950.73,0,0,1,0,0,1,0,8.5,2024-03-03,2024-12-27,New,High
CUS0000220,5,Month-to-Month,DSL,Credit Card (Automatic),60.13,309.36,0,1,0,0,1,0,0,4.6,2024-08-02,2024-12-16,New,High
CUS0000221,7,One Year,Fiber Optic,Mailed Check,128.56,868.74,0,1,0,1,0,1,1,3.9,2024-06-02,2024-12-03,New,High
CUS0000222,8,Month-to-Month,No Internet,Credit Card (Automatic),55.63,437.43,1,1,0,1,0,0,0,7.1,2024-05-03,2024-12-29,New,High
CUS0000223,3,Month-to-Month,Fiber Optic,Credit Card (Automatic),61.47,186.95,0,1,0,0,1,0,0,5.3,2024-10-02,2024-12-05,New,High
CUS0000224,0,Two Year,DSL,Mailed Check,77.93,0.0,1,0,0,1,0,1,1,6.4,2025-01-01,2024-12-12,New,Medium
CUS0000225,0,One Year,DSL,Mailed Check,55.47,0.0,0,0,1,1,0,0,0,3.4,2025-01-01,2024-12-23,New,High
CUS0000226,9,Two Year,DSL,Mailed Check,66.96,576.88,1,1,1,1,0,0,0,8.8,2024-04-03,2024-12-06,New,Medium
CUS0000227,3,Month-to-Month,Fiber Optic,Credit Card (Automatic),91.77,279.59,0,0,0,1,1,0,0,8.1,2024-10-02,2024-12-12,New,Critical
CUS0000228,11,Month-to-Month,DSL,Electronic Check,82.23,945.52,1,0,0,0,1,0,1,6.1,2024-02-02,2024-12-16,New,Critical
CUS0000229,6,Two Year,Fiber Optic,Credit Card (Automatic),93.13,586.64,0,0,1,0,1,1,0,6.8,2024-07-03,2024-12-13,New,High
CUS0000230,1,Month-to-Month,Fiber Optic,Electronic Check,103.72,108.77,1,0,0,1,0,0,1,7.7,2024-12-02,2024-12-26,New,Critical
CUS0000231,2,Month-to-Month,DSL,Electronic Check,90.88,179.06,0,1,1,0,1,1,0,4.8,2024-11-02,2024-12-28,New,Critical
CUS0000232,0,One Year,DSL,Electronic Check,70.68,0.0,0,0,0,0,0,1,1,2.6,2025-01-01,2024-12-21,New,High
CUS0000233,4,Two Year,DSL,Mailed Check,50.79,195.01,1,1,1,1,0,1,0,10.0,2024-09-02,2024-12-08,New,Medium
CUS0000234,0,Two Year,No Internet,Electronic Check,66.71,0.0,0,1,1,0,0,0,0,7.2,2025-01-01,2024-12-27,New,High
CUS0000235,7,Month-to-Month,Fiber Optic,Credit Card (Automatic),112.57,770.41,0,0,0,0,0,0,1,6.9,2024-06-02,2024-12-15,New,Critical
CUS0000236,0,Two Year,No Internet,Bank Transfer (Automatic),39.66,0.0,1,0,0,0,1,0,0,5.8,2025-01-01,2024-12-02,New,Medium
CUS0000237,10,Month-to-Month,Fiber Optic,Electronic Check,86.29,851.58,0,1,0,0,0,1,1,4.5,2024-03-03,2024-12-08,New,Critical
CUS0000238,0,Month-to-Month,DSL,Bank Transfer (Automatic),75.02,0.0,0,0,1,0,0,1,0,10.0,2025-01-01,2024-12-03,New,High
CUS0000239,1,One Year,DSL,Credit Card (Automatic),54.58,55.19,1,1,0,0,1,1,0,8.2,2024-12-02,2024-12-16,New,Medium
CUS0000240,1,Month-to-Month,DSL,Mailed Check,71.16,69.9,1,0,0,1,1,0,1,6.3,2024-12-02,2024-12-03,New,High
CUS0000241,11,Month-to-Month,Fiber Optic,Electronic Check,73.04,791.68,0,0,0,0,1,1,1,5.2,2024-02-02,2025-01-01,New,Critical
CUS0000242,5,One Year,DSL,Electronic Check,57.77,291.69,1,0,0,0,1,1,1,4.2,2024-08-02,2024-12-13,New,High
CUS0000243,6,Month-to-Month,Fiber Optic,Credit Card (Automatic),113.15,652.98,0,1,0,1,0,1,1,6.9,2024-07-03,2024-12-22,New,High
CUS0000244,4,Month-to-Month,Fiber Optic,Electronic Check,109.54,450.18,1,1,1,0,1,1,0,6.8,2024-09-02,2024-12-17,New,Critical
CUS0000245,0,Month-to-Month,Fiber Optic,Electronic Check,90.66,0.0,0,1,0,0,1,1,1,4.6,2025-01-01,2025-01-01,New,Critical
CUS0000246,0,Month-to-Month,DSL,Electronic Check,62.43,0.0,0,1,1,1,1,1,0,7.0,2025-01-01,2024-12-29,New,High
CUS0000247,2,Month-to-Month,Fiber Optic,Credit Card (Automatic),101.44,204.09,0,1,0,0,0,0,0,7.3,2024-11-02,2024-12-03,New,Critical
CUS0000248,1,One Year,Fiber Optic,Electronic Check,63.3,62.57,1,0,0,0,1,1,0,6.1,2024-12-02,2024-12-21,New,High
CUS0000249,4,One Year,Fiber Optic,Bank Transfer (Automatic),103.01,430.86,0,0,1,0,1,1,0,5.9,2024-09-02,2024-12-04,New,High
CUS0000250,11,Month-to-Month,Fiber Optic,Mailed Check,129.98,1377.3,1,1,0,1,1,0,0,6.7,2024-02-02,2024-12-06,New,High
CUS0000251,9,Two Year,No Internet,Credit Card (Automatic),43.87,407.21,0,1,1,0,1,1,0,6.5,2024-04-03,2024-12-07,New,Medium
CUS0000252,5,Month-to-Month,No Internet,Electronic Check,40.12,203.62,1,0,0,1,0,1,0,3.1,2024-08-02,2024-12-23,New,High
CUS0000253,6,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),85.06,525.24,0,0,1,1,0,1,0,9.7,2024-07-03,2024-12-25,New,Critical
CUS0000254,3,Two Year,DSL,Electronic Check,102.77,322.2,1,0,1,1,1,0,0,7.7,2024-10-02,2024-12-31,New,High
CUS0000255,6,Month-to-Month,DSL,Electronic Check,64.95,389.55,1,1,1,0,1,0,0,6.5,2024-07-03,2024-12-25,New,High
CUS0000256,10,Two Year,DSL,Electronic Check,90.2,882.91,0,1,0,0,0,1,0,9.1,2024-03-03,2024-12-04,New,High
CUS0000257,7,Month-to-Month,DSL,Bank Transfer (Automatic),76.65,551.55,0,0,1,0,0,1,0,4.8,2024-06-02,2024-12-14,New,High
CUS0000258,10,One Year,Fiber Optic,Bank Transfer (Automatic),133.91,1385.24,1,1,0,0,1,1,0,8.4,2024-03-03,2024-12-02,New,High
CUS0000259,0,Month-to-Month,DSL,Mailed Check,83.13,0.0,1,1,0,0,0,1,1,5.0,2025-01-01,2024-12-30,New,High
CUS0000260,5,Month-to-Month,Fiber Optic,Mailed Check,131.06,678.17,0,0,1,1,0,0,0,6.8,2024-08-02,2024-12-30,New,Critical
CUS0000261,7,Month-to-Month,Fiber Optic,Electronic Check,96.25,689.27,0,1,1,1,0,1,1,4.7,2024-06-02,2024-12-09,New,Critical
CUS0000262,4,One Year,DSL,Credit Card (Automatic),66.27,277.21,1,1,1,1,1,1,0,9.1,2024-09-02,2024-12-17,New,Medium
CUS0000263,3,Month-to-Month,DSL,Electronic Check,85.23,257.5,1,0,0,0,0,1,0,6.8,2024-10-02,2024-12-06,New,Critical
CUS0000264,1,Two Year,Fiber Optic,Credit Card (Automatic),108.6,107.3,0,0,1,1,1,0,0,7.3,2024-12-02,2024-12-30,New,High
CUS0000265,5,Month-to-Month,DSL,Electronic Check,69.24,352.45,0,1,1,1,1,1,0,10.0,2024-08-02,2024-12-08,New,High
CUS0000266,5,Month-to-Month,DSL,Mailed Check,55.87,267.31,1,0,0,0,0,0,0,7.4,2024-08-02,2024-12-15,New,High
CUS0000267,10,Month-to-Month,No Internet,Mailed Check,55.84,558.31,0,1,1,0,0,1,1,4.9,2024-03-03,2024-12-08,New,High
CUS0000268,0,One Year,DSL,Electronic Check,77.03,0.0,1,0,1,1,0,1,1,5.4,2025-01-01,2024-12-28,New,High
CUS0000269,8,Two Year,DSL,Credit Card (Automatic),60.88,470.92,1,0,1,0,1,0,0,8.4,2024-05-03,2024-12-28,New,Medium
CUS0000270,11,Month-to-Month,DSL,Credit Card (Automatic),78.8,858.17,1,0,0,0,0,0,1,3.7,2024-02-02,2024-12-11,New,High
CUS0000271,10,One Year,Fiber Optic,Bank Transfer (Automatic),88.75,874.21,1,0,0,0,1,0,0,8.7,2024-03-03,2024-12-17,New,High
CUS0000272,5,Month-to-Month,Fiber Optic,Credit Card (Automatic),108.73,534.68,0,0,0,0,0,1,1,4.5,2024-08-02,2024-12-02,New,Critical
CUS0000273,12,One Year,Fiber Optic,Credit Card (Automatic),83.36,1015.39,0,0,1,0,0,0,0,8.0,2024-01-02,2024-12-15,New,High
CUS0000274,2,Two Year,DSL,Mailed Check,60.76,121.49,0,0,1,1,0,0,0,7.9,2024-11-02,2024-12-27,New,Medium
CUS0000275,3,Month-to-Month,DSL,Credit Card (Automatic),58.46,180.59,1,1,1,0,0,0,0,7.1,2024-10-02,2024-12-24,New,High
CUS0000276,11,Month-to-Month,No Internet,Bank Transfer (Automatic),46.15,485.2,0,1,1,0,1,1,0,8.4,2024-02-02,2024-12-16,New,High
CUS0000277,10,Two Year,DSL,Credit Card (Automatic),57.0,567.37,0,1,1,0,1,0,0,8.5,2024-03-03,2024-12-05,New,Medium
CUS0000278,3,Two Year,Fiber Optic,Mailed Check,128.03,365.42,1,1,0,0,1,0,0,6.0,2024-10-02,2024-12-13,New,Medium
CUS0000279,2,One Year,Fiber Optic,Electronic Check,94.56,183.84,0,0,1,0,1,1,1,4.0,2024-11-02,2024-12-19,New,Critical
CUS0000280,9,Month-to-Month,Fiber Optic,Electronic Check,113.05,1045.47,1,1,1,0,1,1,0,9.1,2024-04-03,2024-12-02,New,Critical
CUS0000281,2,Month-to-Month,DSL,Credit Card (Automatic),79.15,152.06,0,1,1,1,0,0,1,5.9,2024-11-02,2024-12-26,New,High
CUS0000282,2,Month-to-Month,DSL,Mailed Check,70.04,134.55,0,0,1,0,0,1,0,5.8,2024-11-02,2024-12-03,New,High
CUS0000283,3,Two Year,No Internet,Electronic Check,37.16,110.38,0,0,0,0,0,1,0,7.5,2024-10-02,2024-12-15,New,High
CUS0000284,6,One Year,DSL,Bank Transfer (Automatic),52.76,325.33,0,0,0,0,1,1,1,3.6,2024-07-03,2024-12-08,New,High
CUS0000285,3,Month-to-Month,No Internet,Electronic Check,64.07,194.86,0,0,0,0,1,0,1,5.2,2024-10-02,2024-12-09,New,Critical
CUS0000286,8,Month-to-Month,DSL,Credit Card (Automatic),73.53,604.81,1,0,0,0,0,0,1,3.2,2024-05-03,2024-12-10,New,High
CUS0000287,0,Month-to-Month,No Internet,Mailed Check,36.19,0.0,0,1,0,0,1,1,0,4.4,2025-01-01,2024-12-26,New,High
CUS0000288,7,Month-to-Month,DSL,Bank Transfer (Automatic),80.11,564.34,1,0,1,1,1,1,0,7.5,2024-06-02,2024-12-10,New,High
CUS0000289,6,Month-to-Month,DSL,Bank Transfer (Automatic),63.27,377.85,1,0,1,1,1,1,1,8.5,2024-07-03,2024-12-23,New,High
CUS0000290,1,Month-to-Month,DSL,Mailed Check,72.58,75.45,0,1,1,1,1,0,1,4.9,2024-12-02,2024-12-20,New,High
CUS0000291,7,Month-to-Month,DSL,Electronic Check,100.2,718.05,0,1,0,0,1,1,1,4.8,2024-06-02,2024-12-11,New,Critical
CUS0000292,0,Month-to-Month,Fiber Optic,Mailed Check,93.46,0.0,1,0,0,0,1,1,0,8.1,2025-01-01,2024-12-12,New,Critical
CUS0000293,10,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),95.18,956.93,0,0,0,1,0,0,1,7.2,2024-03-03,2024-12-21,New,Critical
CUS0000294,11,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),78.11,852.75,0,0,1,0,0,1,1,5.8,2024-02-02,2024-12-18,New,High
CUS0000295,8,Month-to-Month,DSL,Bank Transfer (Automatic),98.11,780.26,0,1,1,1,1,1,1,6.9,2024-05-03,2024-12-04,New,High
CUS0000296,8,Month-to-Month,DSL,Credit Card (Automatic),57.89,469.33,1,0,0,0,0,0,0,7.7,2024-05-03,2024-12-16,New,High
CUS0000297,1,Month-to-Month,Fiber Optic,Mailed Check,114.02,110.79,0,0,0,0,1,1,0,8.6,2024-12-02,2024-12-18,New,Critical
CUS0000298,6,Month-to-Month,Fiber Optic,Mailed Check,102.58,605.21,0,0,0,1,1,0,0,7.0,2024-07-03,2024-12-29,New,Critical
CUS0000299,9,Month-to-Month,Fiber Optic,Credit Card (Automatic),64.12,564.34,0,0,0,0,1,0,0,9.0,2024-04-03,2024-12-25,New,High
CUS0000300,2,One Year,DSL,Electronic Check,68.12,140.34,0,0,0,0,0,1,0,7.9,2024-11-02,2024-12-25,New,High
CUS0000301,6,Two Year,Fiber Optic,Electronic Check,134.01,839.59,0,1,0,1,0,1,0,4.8,2024-07-03,2024-12-30,New,High
CUS0000302,11,One Year,Fiber Optic,Bank Transfer (Automatic),81.98,894.05,0,0,1,1,0,0,0,8.4,2024-02-02,2024-12-22,New,High
CUS0000303,9,Month-to-Month,Fiber Optic,Mailed Check,75.55,651.19,1,1,0,0,0,0,1,7.8,2024-04-03,2025-01-01,New,High
CUS0000304,8,Two Year,Fiber Optic,Bank Transfer (Automatic),93.44,717.14,0,0,0,0,0,1,1,6.0,2024-05-03,2024-12-14,New,High
CUS0000305,3,One Year,No Internet,Mailed Check,47.35,140.62,0,0,0,1,1,0,1,4.6,2024-10-02,2024-12-15,New,High
CUS0000306,11,Month-to-Month,Fiber Optic,Mailed Check,115.1,1252.8,1,0,0,1,0,1,0,10.0,2024-02-02,2024-12-25,New,High
CUS0000307,0,Month-to-Month,DSL,Bank Transfer (Automatic),47.55,0.0,0,0,0,1,0,0,0,7.2,2025-01-01,2024-12-14,New,High
CUS0000308,1,Two Year,DSL,Mailed Check,53.12,54.75,0,0,0,0,1,1,1,4.7,2024-12-02,2024-12-25,New,Medium
CUS0000309,0,Month-to-Month,No Internet,Mailed Check,48.21,0.0,0,1,1,1,0,0,0,7.7,2025-01-01,2025-01-01,New,High
CUS0000310,11,Month-to-Month,Fiber Optic,Credit Card (Automatic),70.4,744.13,1,1,1,0,1,1,0,9.1,2024-02-02,2024-12-30,New,High
CUS0000311,4,One Year,Fiber Optic,Credit Card (Automatic),73.66,282.82,0,0,0,1,1,1,1,4.7,2024-09-02,2024-12-10,New,High
CUS0000312,4,Two Year,Fiber Optic,Credit Card (Automatic),81.5,324.24,1,0,0,0,1,0,0,7.3,2024-09-02,2024-12-12,New,High
CUS0000313,10,Month-to-Month,Fiber Optic,Electronic Check,129.23,1242.78,1,0,0,0,1,0,0,8.8,2024-03-03,2024-12-31,New,Critical
CUS0000314,6,Month-to-Month,DSL,Credit Card (Automatic),40.03,241.65,0,0,0,0,0,1,0,6.6,2024-07-03,2024-12-25,New,High
CUS0000315,8,Month-to-Month,Fiber Optic,Electronic Check,101.04,799.03,0,1,0,0,1,1,0,8.0,2024-05-03,2024-12-30,New,Critical
CUS0000316,8,One Year,Fiber Optic,Electronic Check,94.85,790.64,1,1,0,0,1,0,0,6.8,2024-05-03,2024-12-04,New,High
CUS0000317,2,Month-to-Month,No Internet,Mailed Check,37.71,74.81,0,0,0,0,1,1,0,7.7,2024-11-02,2024-12-31,New,High
CUS0000318,2,Month-to-Month,DSL,Credit Card (Automatic),71.05,143.73,0,1,0,0,1,1,1,2.7,2024-11-02,2024-12-05,New,High
CUS0000319,2,Two Year,Fiber Optic,Electronic Check,68.65,141.57,1,0,0,1,1,1,1,3.8,2024-11-02,2024-12-22,New,Medium
CUS0000320,3,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),86.54,254.5,0,1,1,0,0,1,1,3.9,2024-10-02,2024-12-30,New,Critical
CUS0000321,7,One Year,Fiber Optic,Mailed Check,101.0,707.84,0,1,0,0,0,0,0,7.8,2024-06-02,2024-12-16,New,High
CUS0000322,5,Month-to-Month,No Internet,Mailed Check,71.38,343.37,0,0,0,1,1,1,1,6.5,2024-08-02,2024-12-25,New,High
CUS0000323,7,Month-to-Month,No Internet,Electronic Check,59.89,416.41,0,0,1,1,0,0,1,5.1,2024-06-02,2024-12-24,New,Critical
CUS0000324,0,One Year,No Internet,Mailed Check,44.58,0.0,0,1,1,1,1,1,0,5.2,2025-01-01,2024-12-11,New,Medium
CUS0000325,7,Month-to-Month,No Internet,Bank Transfer (Automatic),44.26,307.6,0,0,0,1,0,1,1,7.9,2024-06-02,2024-12-17,New,High
CUS0000326,3,Month-to-Month,DSL,Credit Card (Automatic),74.23,213.95,0,0,0,0,1,1,0,7.4,2024-10-02,2024-12-26,New,High
CUS0000327,10,Month-to-Month,Fiber Optic,Credit Card (Automatic),108.55,1074.47,0,0,0,0,0,0,0,8.9,2024-03-03,2024-12-15,New,Critical
CUS0000328,0,One Year,Fiber Optic,Mailed Check,117.24,0.0,0,1,0,1,0,0,0,9.0,2025-01-01,2024-12-28,New,High
CUS0000329,7,Two Year,DSL,Mailed Check,86.3,630.5,0,0,1,1,0,1,0,5.4,2024-06-02,2024-12-09,New,High
CUS0000330,3,Two Year,No Internet,Electronic Check,55.6,162.49,0,0,0,0,0,1,0,6.3,2024-10-02,2024-12-03,New,High
CUS0000331,5,Month-to-Month,Fiber Optic,Credit Card (Automatic),81.43,399.03,0,1,1,0,1,1,0,9.9,2024-08-02,2024-12-04,New,Critical
CUS0000332,7,Month-to-Month,DSL,Bank Transfer (Automatic),74.73,497.45,0,1,0,1,1,0,1,5.4,2024-06-02,2024-12-14,New,High
CUS0000333,3,Month-to-Month,No Internet,Bank Transfer (Automatic),51.56,148.73,1,0,1,1,0,0,0,7.7,2024-10-02,2024-12-14,New,High
CUS0000334,2,Two Year,Fiber Optic,Bank Transfer (Automatic),69.81,137.46,0,0,0,1,0,1,0,7.9,2024-11-02,2024-12-17,New,Medium
CUS0000335,8,Month-to-Month,No Internet,Bank Transfer (Automatic),26.11,212.75,0,1,1,1,0,1,0,8.2,2024-05-03,2024-12-25,New,High
CUS0000336,2,Two Year,Fiber Optic,Bank Transfer (Automatic),80.17,157.01,0,0,0,0,1,1,0,7.0,2024-11-02,2024-12-07,New,High
CUS0000337,8,Month-to-Month,DSL,Electronic Check,52.65,403.32,1,1,0,0,0,0,0,6.2,2024-05-03,2024-12-17,New,High
CUS0000338,12,Two Year,Fiber Optic,Credit Card (Automatic),109.05,1338.81,0,1,0,1,1,1,0,6.8,2024-01-02,2024-12-07,New,Medium
CUS0000339,1,Two Year,DSL,Credit Card (Automatic),66.45,66.23,1,0,1,0,1,1,0,8.3,2024-12-02,2024-12-19,New,Medium
CUS0000340,1,Two Year,DSL,Bank Transfer (Automatic),61.88,62.0,0,1,1,0,1,1,0,5.6,2024-12-02,2024-12-26,New,Medium
CUS0000341,1,Month-to-Month,Fiber Optic,Mailed Check,105.82,103.98,0,0,0,0,1,1,0,5.5,2024-12-02,2024-12-29,New,Critical
CUS0000342,5,Month-to-Month,No Internet,Electronic Check,30.03,151.85,0,0,0,0,1,0,0,6.7,2024-08-02,2024-12-29,New,Critical
CUS0000343,2,Month-to-Month,DSL,Bank Transfer (Automatic),76.86,159.73,0,1,0,0,1,0,0,6.3,2024-11-02,2024-12-11,New,High
CUS0000344,12,Month-to-Month,DSL,Bank Transfer (Automatic),71.66,864.54,0,0,1,0,1,1,0,8.1,2024-01-02,2024-12-19,New,High
CUS0000345,8,Month-to-Month,Fiber Optic,Electronic Check,83.64,674.98,1,0,1,0,1,0,0,10.0,2024-05-03,2024-12-21,New,Critical
CUS0000346,3,Month-to-Month,No Internet,Electronic Check,56.76,168.13,1,0,1,1,1,0,0,8.4,2024-10-02,2024-12-19,New,High
CUS0000347,0,Month-to-Month,Fiber Optic,Mailed Check,89.17,0.0,0,1,0,1,0,0,1,4.9,2025-01-01,2024-12-19,New,High
CUS0000348,3,One Year,Fiber Optic,Bank Transfer (Automatic),89.12,265.45,1,1,0,0,1,1,1,1.4,2024-10-02,2024-12-18,New,High
CUS0000349,0,One Year,Fiber Optic,Bank Transfer (Automatic),82.12,0.0,0,0,0,0,1,1,0,7.1,2025-01-01,2024-12-05,New,High
CUS0000350,4,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),93.96,382.61,0,0,0,0,1,1,1,4.2,2024-09-02,2024-12-09,New,Critical
CUS0000351,3,Two Year,No Internet,Mailed Check,36.72,110.05,1,0,1,1,0,0,1,6.7,2024-10-02,2024-12-31,New,Medium
CUS0000352,7,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),71.88,509.24,0,1,0,0,0,0,0,6.0,2024-06-02,2024-12-11,New,High
CUS0000353,7,Month-to-Month,Fiber Optic,Mailed Check,93.61,659.11,0,0,0,0,0,1,0,5.8,2024-06-02,2024-12-12,New,Critical
CUS0000354,6,Month-to-Month,No Internet,Electronic Check,50.86,317.74,0,1,1,0,1,1,0,8.4,2024-07-03,2024-12-12,New,Critical
CUS0000355,2,Two Year,DSL,Bank Transfer (Automatic),62.46,121.47,0,0,0,0,0,0,1,4.5,2024-11-02,2024-12-29,New,Medium
CUS0000356,0,Month-to-Month,DSL,Electronic Check,58.29,0.0,0,0,0,1,0,1,0,6.9,2025-01-01,2024-12-31,New,Critical
CUS0000357,0,Month-to-Month,Fiber Optic,Credit Card (Automatic),76.13,0.0,0,0,0,1,1,1,0,6.2,2025-01-01,2024-12-20,New,High
CUS0000358,11,One Year,DSL,Credit Card (Automatic),73.48,778.19,0,0,1,0,1,1,1,6.6,2024-02-02,2024-12-09,New,High
CUS0000359,10,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),88.99,878.5,0,0,1,0,1,1,1,4.2,2024-03-03,2024-12-22,New,Critical
CUS0000360,2,One Year,No Internet,Electronic Check,62.19,123.59,0,0,1,0,1,1,0,7.8,2024-11-02,2024-12-07,New,High
CUS0000361,5,Two Year,DSL,Bank Transfer (Automatic),74.06,354.86,0,0,1,0,1,1,1,2.7,2024-08-02,2024-12-05,New,Medium
CUS0000362,6,Two Year,DSL,Electronic Check,52.81,318.58,0,0,0,0,0,1,0,6.1,2024-07-03,2024-12-29,New,High
CUS0000363,5,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),76.16,371.64,0,1,0,0,0,1,0,8.3,2024-08-02,2024-12-25,New,High
CUS0000364,5,Month-to-Month,Fiber Optic,Mailed Check,107.89,537.19,0,0,0,0,1,1,0,8.2,2024-08-02,2024-12-26,New,Critical
CUS0000365,5,Month-to-Month,Fiber Optic,Credit Card (Automatic),71.44,355.01,0,1,0,1,1,1,0,6.8,2024-08-02,2024-12-26,New,High
